MGI	HMD	PhenoGeno
MGI:95317	NA	MP:0001183,MP:0001177,MP:0006135,MP:0005592,MP:0006144,MP:0006027,MP:0010997,MP:0003394,MP:0001544,MP:0000484,MP:0011085,MP:0010996,MP:0003352,MP:0001958,MP:0010598,MP:0000249,MP:0001625,MP:0003395,MP:0009866,MP:0006143,MP:0003907,MP:0006083,MP:0011951,MP:0002747,MP:0004875,MP:0001176,MP:0009862,MP:0000231,MP:0004883,MP:0003410,MP:0002191
MGI:2442184	NA	MP:0001685,MP:0011091,MP:0011092,MP:0003675,MP:0003085,MP:0004499,MP:0010294,MP:0012431,MP:0011096
MGI:2677271	NA	MP:0005633,MP:0012122,MP:0006226,MP:0002075,MP:0005408,MP:0002864,MP:0000015,MP:0005201,MP:0005102,MP:0008731,MP:0013278,MP:0006159,MP:0005075,MP:0005101,MP:0001523,MP:0009385,MP:0009387,MP:0010052,MP:0001325,MP:0005103,MP:0009273
MGI:95880	NA	MP:0002447
MGI:1888711	NA	MP:0031120,MP:0005505
MGI:2685303	NA	MP:0002875,MP:0002833
MGI:3828117	NA	MP:0011697,MP:0002840,MP:0001303,MP:0001304
MGI:5454205	NA	MP:0000691,MP:0002834,MP:0003402,MP:0004852,MP:0000702,MP:0005630
MGI:2442403	NA	MP:0004515,MP:0002623
MGI:97075	NA	MP:0005621,MP:0001716,MP:0003229,MP:0002824,MP:0013504,MP:0004073,MP:0000259,MP:0011098,MP:0001719,MP:0005031,MP:0000350,MP:0004188,MP:0002896,MP:0009141,MP:0001711,MP:0004255,MP:0003984,MP:0000260
MGI:97492	NA	MP:0030160,MP:0003205,MP:0005479,MP:0005314,MP:0004163,MP:0001925,MP:0000547,MP:0003825,MP:0008332,MP:0005122,MP:0013624,MP:0020010,MP:0004562,MP:0030407,MP:0000018,MP:0001121,MP:0002083,MP:0010876,MP:0004664,MP:0004729,MP:0011967,MP:0011085,MP:0005105,MP:0004527,MP:0005402,MP:0002998,MP:0001136,MP:0004727,MP:0004666,MP:0000042,MP:0004433,MP:0003421,MP:0030411,MP:0001967,MP:0004521,MP:0001155,MP:0009224,MP:0006395,MP:0003572,MP:0030412,MP:0008337,MP:0002660,MP:0004665,MP:0009069,MP:0006033,MP:0005579,MP:0004633,MP:0004852,MP:0003826,MP:0011083,MP:0001732,MP:0004591,MP:0001144,MP:0002177,MP:0005135,MP:0004933,MP:0000049,MP:0002951,MP:0002622,MP:0002169,MP:0021184,MP:0004930,MP:0004662,MP:0000681,MP:0008257,MP:0001926,MP:0031285,MP:0004404,MP:0011060,MP:0004660,MP:0005107,MP:0005478,MP:0000135,MP:0002661,MP:0003419,MP:0000060,MP:0020137,MP:0009215,MP:0010867,MP:0008329
MGI:3621485	NA	MP:0000849,MP:0000743,MP:0000747,MP:0001513
MGI:2444763	NA	MP:0001625,MP:0002625
MGI:96557	NA	MP:0002500,MP:0005027,MP:0002335,MP:0001272,MP:0001793,MP:0001260,MP:0005012,MP:0005013,MP:0002423,MP:0009006,MP:0008627,MP:0004260,MP:0002492,MP:0005011,MP:0004940,MP:0000359,MP:0008703,MP:0001376,MP:0000219,MP:0003449,MP:0003333,MP:0008566
MGI:1919837	NA	MP:0009476,MP:0005562,MP:0011110,MP:0000157,MP:0002060,MP:0000702
MGI:2444637	NA	MP:0002965
MGI:105081	NA	MP:0013575,MP:0010301,MP:0002169,MP:0013576,MP:0002038
MGI:1915185	NA	MP:0002675,MP:0001922,MP:0010124,MP:0003961,MP:0002631,MP:0010024,MP:0020451,MP:0000063,MP:0001399,MP:0002687
MGI:3606565	NA	MP:0000266,MP:0011047,MP:0000274,MP:0001146,MP:0000689,MP:0000691,MP:0001148,MP:0000703,MP:0000367,MP:0001510,MP:0000709,MP:0010935,MP:0000598
MGI:88458	NA	MP:0011088,MP:0001262,MP:0001385,MP:0001209,MP:0011098,MP:0005501,MP:0002169,MP:0001244,MP:0003717,MP:0001544,MP:0001312,MP:0003089,MP:0004127,MP:0008438,MP:0001954,MP:0001265,MP:0011086,MP:0001505,MP:0002113,MP:0003705,MP:0003092,MP:0031253,MP:0000255,MP:0008770
MGI:1860086	NA	MP:0003179,MP:0008143,MP:0005564,MP:0002591,MP:0001262,MP:0003961,MP:0021090,MP:0010067,MP:0005642,MP:0005641
MGI:2444785	NA	MP:0001402,MP:0001262,MP:0002764,MP:0000266,MP:0002100,MP:0002966,MP:0002339,MP:0001417,MP:0000692,MP:0004952,MP:0001399,MP:0011044,MP:0008044,MP:0000274,MP:0000691,MP:0010067,MP:0010850,MP:0000689,MP:0005419,MP:0001325,MP:0000702
MGI:2671596	NA	MP:0001261
MGI:107361	NA	MP:0002497,MP:0001219,MP:0002455,MP:0001190,MP:0001790,MP:0005011,MP:0005091,MP:0008641,MP:0008699,MP:0008635,MP:0001222,MP:0001212,MP:0001246,MP:0001194,MP:0000414,MP:0008702,MP:0002376
MGI:96624	NA	MP:0002169,MP:0002199,MP:0001423,MP:0001260,MP:0001360,MP:0001364,MP:0002865,MP:0003313,MP:0001441,MP:0000416,MP:0013140,MP:0008547,MP:0001258,MP:0000427,MP:0012347,MP:0002969,MP:0008222,MP:0008226,MP:0000788,MP:0011000,MP:0001529,MP:0001985,MP:0001314,MP:0002073,MP:0000367,MP:0002060,MP:0002196,MP:0011941
MGI:2145895	NA	MP:0011110,MP:0011100
MGI:1354744	NA	MP:0010053
MGI:1338033	NA	MP:0001730,MP:0001716,MP:0013504,MP:0008803,MP:0011100,MP:0005033,MP:0000291,MP:0003403,MP:0011098,MP:0005031,MP:0011110,MP:0004265,MP:0003231,MP:0004560,MP:0001711,MP:0004272,MP:0001712,MP:0003984
MGI:1859285	NA	MP:0002666,MP:0005619,MP:0011459,MP:0002608,MP:0009643,MP:0001262,MP:0001429,MP:0001732,MP:0006316,MP:0001211,MP:0011085,MP:0001258,MP:0002135,MP:0001265,MP:0005565
MGI:97570	NA	MP:0000745,MP:0008499,MP:0002083,MP:0004611,MP:0004999,MP:0000488,MP:0002495,MP:0008500,MP:0031384,MP:0000512,MP:0005150,MP:0008267,MP:0008873,MP:0002497,MP:0003304,MP:0005037,MP:0013803,MP:0000491,MP:0005011,MP:0000811,MP:0002816,MP:0002461,MP:0000511,MP:0008401,MP:0003945,MP:0004842,MP:0008351,MP:0002494,MP:0008502,MP:0002822,MP:0008501,MP:0008875
MGI:102795	NA	MP:0003795,MP:0005017,MP:0000186,MP:0005293,MP:0031115,MP:0002896,MP:0001260,MP:0009118,MP:0004847,MP:0002702,MP:0001257,MP:0009355,MP:0004762,MP:0001559,MP:0009131,MP:0010847,MP:0009124,MP:0005179,MP:0003383,MP:0003447,MP:0009116,MP:0001194,MP:0000008,MP:0010379
MGI:1927643	NA	MP:0001156,MP:0020869,MP:0031375,MP:0009239,MP:0001925,MP:0009230,MP:0009832,MP:0030590,MP:0009838
MGI:98220	NA	MP:0001273,MP:0010639
MGI:1917969	NA	MP:0005017,MP:0010130,MP:0008101,MP:0031207,MP:0008185,MP:0008079,MP:0005018,MP:0013435,MP:0008075
MGI:2441827	NA	MP:0001402,MP:0001289,MP:0001364,MP:0003921,MP:0001325,MP:0010579,MP:0002953
MGI:2142980	NA	MP:0001409
MGI:1924730	NA	MP:0004950,MP:0009937,MP:0005404,MP:0030005,MP:0001914,MP:0008143,MP:0005294,MP:0011380,MP:0000939,MP:0008762,MP:0003203,MP:0004200,MP:0002206,MP:0000774,MP:0003105,MP:0003140,MP:0011099
MGI:1890474	NA	MP:0004800,MP:0008343,MP:0002497,MP:0005463,MP:0004799,MP:0008192,MP:0004816,MP:0002359,MP:0008178,MP:0002169,MP:0001148,MP:0002145,MP:0008495,MP:0002432,MP:0008751,MP:0008482,MP:0008075
MGI:109349	NA	MP:0008974,MP:0000745,MP:0002412,MP:0014288,MP:0008040,MP:0001851,MP:0003144,MP:0001272,MP:0011087,MP:0001262,MP:0004333,MP:0002169,MP:0001953,MP:0002730,MP:0005039,MP:0003231,MP:0000774,MP:0002856,MP:0002135,MP:0000538,MP:0001147,MP:0002657,MP:0000266,MP:0008045,MP:0020916,MP:0002082,MP:0001399,MP:0003055,MP:0011086,MP:0006396,MP:0003020,MP:0011044,MP:0000880,MP:0001716,MP:0000274,MP:0011380,MP:0013279,MP:0001393,MP:0001575,MP:0001175,MP:0010766,MP:0005307,MP:0000166,MP:0008578,MP:0008935,MP:0004328,MP:0004517,MP:0006397,MP:0001146,MP:0000689,MP:0006325,MP:0001524,MP:0003009,MP:0000885,MP:0002060,MP:0004330,MP:0003410,MP:0020937,MP:0008735
MGI:6473178	NA	MP:0011808,MP:0009405,MP:0030948,MP:0009427,MP:0030959,MP:0010226,MP:0013161,MP:0003084,MP:0009421
MGI:1934609	NA	MP:0002092,MP:0002546
MGI:109522	NA	MP:0001402,MP:0000745,MP:0002083,MP:0014329,MP:0001393,MP:0000436,MP:0000877,MP:0001262,MP:0000920,MP:0001732,MP:0000921,MP:0001406,MP:0000755,MP:0001547,MP:0005403,MP:0000756
MGI:2444710	NA	MP:0000428,MP:0009546,MP:0000438,MP:0000106,MP:0001732,MP:0000111,MP:0005249,MP:0030203,MP:0011100,MP:0004872,MP:0030206,MP:0020137,MP:0012761,MP:0011086
MGI:1919268	NA	MP:0000063,MP:0002169,MP:0002834
MGI:109266	NA	MP:0003721,MP:0005079
MGI:1919060	NA	MP:0011100
MGI:1922032	NA	MP:0002420,MP:0008806,MP:0008496,MP:0011110,MP:0008495,MP:0002079
MGI:96677	NA	MP:0000048,MP:0001924,MP:0005014,MP:0011091,MP:0005027,MP:0011178,MP:0009784,MP:0011277,MP:0003135,MP:0002685,MP:0001125,MP:0000694,MP:0011092,MP:0001130,MP:0004362,MP:0000208,MP:0001925,MP:0002216,MP:0002628,MP:0011099,MP:0002857,MP:0009247,MP:0011086,MP:0011279,MP:0000372,MP:0001127,MP:0004364,MP:0005325,MP:0008254,MP:0009515,MP:0002590,MP:0009480,MP:0002855,MP:0005562,MP:0010801,MP:0008031,MP:0009783,MP:0003447,MP:0000373,MP:0001619,MP:0001145,MP:0002594,MP:0008489,MP:0004034,MP:0002962,MP:0000467,MP:0002939,MP:0005159,MP:0002335,MP:0005171,MP:0000031,MP:0002083,MP:0010016,MP:0000371,MP:0001262,MP:0014237,MP:0001189,MP:0002095,MP:0009763,MP:0000414,MP:0002075,MP:0009747,MP:0002123,MP:0003270,MP:0002874,MP:0002593,MP:0009485,MP:0011967,MP:0001751,MP:0011085,MP:0002875,MP:0002872,MP:0002082,MP:0001119,MP:0000324,MP:0009476,MP:0002675,MP:0006010,MP:0003143,MP:0001324,MP:0008391,MP:0005402,MP:0030757,MP:0000691,MP:0003037,MP:0004368,MP:0008874,MP:0010279,MP:0009379,MP:0001663,MP:0001143,MP:0003721,MP:0008719,MP:0002080,MP:0011129,MP:0002687,MP:0002599,MP:0001156,MP:0002447,MP:0002081,MP:0031276,MP:0009511,MP:0000042,MP:0001577,MP:0002016,MP:0011110,MP:0003175,MP:0008764,MP:0002877,MP:0008770,MP:0002894,MP:0005597,MP:0003638,MP:0011084,MP:0005017,MP:0005535,MP:0010769,MP:0011088,MP:0002607,MP:0001155,MP:0005505,MP:0003698,MP:0001152,MP:0001147,MP:0004365,MP:0005641,MP:0011121,MP:0009536,MP:0005564,MP:0004929,MP:0011090,MP:0002660,MP:0000015,MP:0005671,MP:0002423,MP:0001188,MP:0008751,MP:0001126,MP:0002014,MP:0002416,MP:0003436,MP:0002671,MP:0003071,MP:0000715,MP:0009477,MP:0002144,MP:0000333,MP:0002784,MP:0011089,MP:0003277,MP:0001802,MP:0001876,MP:0006361,MP:0002982,MP:0004901,MP:0005075,MP:0001128,MP:0004852,MP:0001922,MP:0004805,MP:0020523,MP:0001940,MP:0004324,MP:0001732,MP:0001859,MP:0008801,MP:0001921,MP:0003131,MP:0011094,MP:0009766,MP:0000183,MP:0002938,MP:0001270,MP:0001923,MP:0000186,MP:0009537,MP:0011087,MP:0011098,MP:0008976,MP:0006362,MP:0011506,MP:0009361,MP:0003717,MP:0000336,MP:0008873,MP:0004935,MP:0008871,MP:0000494,MP:0000043,MP:0011101,MP:0002591,MP:0002777,MP:0002940,MP:0001129,MP:0008765,MP:0004200,MP:0006089,MP:0001926,MP:0004366,MP:0000248,MP:0002608,MP:0005606,MP:0001586,MP:0031381,MP:0030934,MP:0005175,MP:0002106,MP:0000462,MP:0008237,MP:0008750,MP:0004399,MP:0011108,MP:0002810,MP:0000693,MP:0001190,MP:0003301,MP:0005561,MP:0010831,MP:0005179,MP:0003149,MP:0001935,MP:0011188,MP:0000343,MP:0002145,MP:0004410,MP:0000370,MP:0002811,MP:0001967
MGI:3815564	NA	MP:0004738,MP:0006359,MP:0001850,MP:0006325
MGI:2151172	NA	MP:0001512,MP:0005179,MP:0001262,MP:0009142,MP:0002875,MP:0002968,MP:0002896,MP:0000183,MP:0003062
MGI:2448528	NA	MP:0008511,MP:0008106,MP:0000689,MP:0009619,MP:0011831,MP:0005344,MP:0004952,MP:0008513,MP:0003734
MGI:88138	NA	MP:0005014,MP:0008217,MP:0009641,MP:0003719,MP:0002135,MP:0000706,MP:0003566,MP:0005460,MP:0000527,MP:0002023,MP:0009640,MP:0011290,MP:0001824,MP:0008215,MP:0011086,MP:0000528,MP:0003068,MP:0003132,MP:0000372,MP:0005325,MP:0006057,MP:0006405,MP:0002432,MP:0011365,MP:0011440,MP:0004841,MP:0003945,MP:0009317,MP:0004953,MP:0001025,MP:0009322,MP:0000018,MP:0010984,MP:0002083,MP:0011376,MP:0005553,MP:0011353,MP:0001262,MP:0005090,MP:0000371,MP:0008108,MP:0004936,MP:0004969,MP:0002356,MP:0000938,MP:0002075,MP:0011369,MP:0011453,MP:0009660,MP:0005010,MP:0014082,MP:0006413,MP:0008140,MP:0011425,MP:0003918,MP:0009050,MP:0010985,MP:0000691,MP:0002459,MP:0001011,MP:0008210,MP:0003606,MP:0002792,MP:0000496,MP:0010982,MP:0005326,MP:0008079,MP:0002357,MP:0011386,MP:0005017,MP:0000445,MP:0002705,MP:0002444,MP:0003644,MP:0011430,MP:0005150,MP:0011498,MP:0005565,MP:0011457,MP:0011307,MP:0005408,MP:0000521,MP:0005093,MP:0011294,MP:0000715,MP:0005018,MP:0011368,MP:0002144,MP:0001330,MP:0000522,MP:0000394,MP:0008782,MP:0008211,MP:0009051,MP:0000909,MP:0000703,MP:0011334,MP:0004805,MP:0003014,MP:0001732,MP:0011408,MP:0000966,MP:0010979,MP:0009361,MP:0005264,MP:0008214,MP:0009409,MP:0008067,MP:0000692,MP:0002955,MP:0001265,MP:0011871,MP:0002989,MP:0000702,MP:0003675,MP:0008209,MP:0003643,MP:0002619,MP:0000530,MP:0003446,MP:0030188,MP:0005092,MP:0020084,MP:0011483,MP:0011502,MP:0008528,MP:0000689,MP:0002722,MP:0002145,MP:0011500,MP:0008479,MP:0005016,MP:0004505
MGI:2147577	NA	MP:0005293,MP:0005658,MP:0002970,MP:0020426,MP:0003564,MP:0009171,MP:0002941,MP:0002981,MP:0009118,MP:0005290,MP:0005670,MP:0002628,MP:0011049,MP:0010055,MP:0005178,MP:0001547,MP:0002079,MP:0009355,MP:0008953,MP:0005331,MP:0008874,MP:0001556,MP:0000182,MP:0004890,MP:0010024,MP:0011170,MP:0005559,MP:0011698,MP:0001985,MP:0000008,MP:0011169,MP:0010379,MP:0005669,MP:0001986
MGI:2385206	NA	MP:0005179,MP:0004174,MP:0002833
MGI:108017	NA	MP:0013279,MP:0002764,MP:0011965,MP:0009141,MP:0010570
MGI:97742	NA	MP:0011939,MP:0006094,MP:0008596,MP:0002667,MP:0009336,MP:0000371,MP:0005293,MP:0014287,MP:0001745,MP:0005658,MP:0005313,MP:0001906,MP:0014441,MP:0001260,MP:0004811,MP:0008873,MP:0003136,MP:0001425,MP:0005290,MP:0011101,MP:0005661,MP:0011090,MP:0001968,MP:0001257,MP:0002079,MP:0030770,MP:0009304,MP:0003545,MP:0002629,MP:0014285,MP:0009302,MP:0002664,MP:0000691,MP:0001261,MP:0009748,MP:0010024,MP:0004924,MP:0009712,MP:0002803,MP:0005128,MP:0014142,MP:0002665,MP:0001433,MP:0005478,MP:0009292,MP:0000689,MP:0002768,MP:0001353,MP:0008705,MP:0011110,MP:0008560,MP:0009285,MP:0002041,MP:0003638,MP:0005669,MP:0006144
MGI:1336166	NA	MP:0001914,MP:0002189,MP:0012082,MP:0000292,MP:0001787,MP:0011098,MP:0011100,MP:0002652,MP:0013501,MP:0003984
MGI:3584005	NA	MP:0001274,MP:0000402,MP:0001284,MP:0001510,MP:0000410,MP:0000414
MGI:1920753	NA	MP:0002169
MGI:1919346	NA	MP:0006243,MP:0001289,MP:0001304
MGI:1098233	NA	MP:0001783,MP:0005534,MP:0005290,MP:0002891,MP:0004156,MP:0013279,MP:0005659,MP:0013278,MP:0001262,MP:0010506,MP:0004122,MP:0002339,MP:0001556,MP:0004882,MP:0001175,MP:0000702,MP:0005385,MP:0011940
MGI:1347071	NA	MP:0000219,MP:0001785,MP:0011100,MP:0009142,MP:0011110,MP:0002764,MP:0000063,MP:0005016
MGI:1913914	NA	MP:0002169
MGI:1270153	NA	MP:0006404,MP:0001402,MP:0000745,MP:0010053,MP:0002083,MP:0001262,MP:0001513,MP:0009403,MP:0000194,MP:0001406,MP:0000938,MP:0009417,MP:0004262,MP:0005150,MP:0001024,MP:0001263,MP:0002183,MP:0003186,MP:0000160,MP:0009409,MP:0009422,MP:0000955,MP:0006036,MP:0005405,MP:0001021,MP:0005404,MP:0005356,MP:0009419,MP:0009406,MP:0008918,MP:0013182,MP:0010956,MP:0002883,MP:0002106,MP:0009404,MP:0002229,MP:0003354,MP:0004145,MP:0009413,MP:0001973,MP:0000964,MP:0000759,MP:0009412,MP:0009426,MP:0005562,MP:0009199,MP:0003082,MP:0009428,MP:0000939,MP:0001524,MP:0003081,MP:0001405
MGI:1919865	NA	MP:0011100
MGI:891990	NA	MP:0008892,MP:0014464,MP:0001922,MP:0009237,MP:0001925,MP:0002674,MP:0009832,MP:0002687
MGI:2441854	NA	MP:0011110
MGI:2671305	NA	MP:0011096
MGI:2671299	NA	MP:0011098
MGI:106183	NA	MP:0004139,MP:0002108,MP:0000613,MP:0000559,MP:0001382,MP:0001732,MP:0002216,MP:0001925,MP:0005211,MP:0006007,MP:0010779,MP:0004140,MP:0001873,MP:0000130,MP:0010792,MP:0009517,MP:0000849,MP:0000473
MGI:105984	NA	MP:0001922,MP:0031014
MGI:1925049	NA	MP:0005568,MP:0000438,MP:0008045,MP:0001262,MP:0001556,MP:0005178,MP:0009455,MP:0002060
MGI:1859320	NA	MP:0005012,MP:0010052,MP:0010068
MGI:3642232	NA	MP:0004000,MP:0001363,MP:0001417
MGI:2682064	NA	MP:0011091,MP:0002151,MP:0002127,MP:0003276,MP:0010097,MP:0000913,MP:0000288,MP:0011098,MP:0004131,MP:0000445,MP:0002764,MP:0009743,MP:0002135,MP:0003984,MP:0000562,MP:0002110,MP:0000266,MP:0002109,MP:0005157,MP:0010884,MP:0003130,MP:0000955,MP:0000830,MP:0011100,MP:0009266,MP:0010881,MP:0003649,MP:0001706,MP:0003720,MP:0001891,MP:0002765,MP:0004351,MP:0001293,MP:0008725,MP:0001914,MP:0000787,MP:0004261,MP:0005325,MP:0011380,MP:0011089,MP:0013202,MP:0010412,MP:0013293,MP:0004132,MP:0009890,MP:0000914,MP:0000933,MP:0008772,MP:0004686,MP:0004359,MP:0001700,MP:0002081,MP:0001785,MP:0002282,MP:0000428,MP:0004252,MP:0003109,MP:0006126,MP:0001726,MP:0001672,MP:0010413,MP:0002884,MP:0000929,MP:0004355,MP:0000925
MGI:2687054	NA	MP:0000242,MP:0030978,MP:0009647,MP:0001925,MP:0004543,MP:0031012
MGI:5311021	NA	MP:0004158,MP:0002135,MP:0010420,MP:0010418
MGI:95794	NA	MP:0001177,MP:0000819,MP:0000783,MP:0000936,MP:0004261,MP:0004158,MP:0010420,MP:0009708,MP:0004748,MP:0001698,MP:0006042,MP:0003830,MP:0011770,MP:0000111,MP:0006325,MP:0000585,MP:0002962,MP:0001823,MP:0001963,MP:0000519,MP:0001123,MP:0005274,MP:0030046,MP:0002781,MP:0004056,MP:0011967,MP:0010124,MP:0009643,MP:0004113,MP:0002625,MP:0002639,MP:0002741,MP:0011555,MP:0003509,MP:0002092,MP:0004756,MP:0010146,MP:0002196,MP:0003638,MP:0002621,MP:0001405,MP:0030047,MP:0010402,MP:0000445,MP:0000823,MP:0002133,MP:0005157,MP:0011090,MP:0001293,MP:0000787,MP:0001575,MP:0011089,MP:0001297,MP:0010466,MP:0000820,MP:0003052,MP:0001146,MP:0003451,MP:0010418,MP:0011661,MP:0011603,MP:0002633,MP:0001953,MP:0001958,MP:0004366,MP:0001775,MP:0002152,MP:0009267,MP:0000276,MP:0003675,MP:0000914,MP:0004872,MP:0031286,MP:0003232,MP:0003878,MP:0006357,MP:0001183
MGI:2685489	NA	MP:0002792,MP:0010097
MGI:2671579	NA	MP:0000428,MP:0001265
MGI:2384571	NA	MP:0005551,MP:0004022
MGI:3528602	NA	MP:0010378
MGI:87884	NA	MP:0005411
MGI:88591	NA	MP:0009453,MP:0000691,MP:0011100,MP:0011110,MP:0001417,MP:0003717,MP:0002060
MGI:88180	NA	MP:0011091,MP:0004623,MP:0001163,MP:0010414,MP:0011481,MP:0003099,MP:0008507,MP:0011264,MP:0011092,MP:0001312,MP:0000527,MP:0002836,MP:0001693,MP:0002216,MP:0005195,MP:0003733,MP:0011096,MP:0003938,MP:0011759,MP:0004620,MP:0003068,MP:0011086,MP:0002161,MP:0005325,MP:0001154,MP:0010404,MP:0005258,MP:0004224,MP:0008259,MP:0011109,MP:0005176,MP:0001726,MP:0011260,MP:0006325,MP:0001314,MP:0001325,MP:0004672,MP:0004223,MP:0001145,MP:0003586,MP:0002191,MP:0010117,MP:0005543,MP:0000519,MP:0004471,MP:0010984,MP:0001262,MP:0000562,MP:0000266,MP:0001680,MP:0011967,MP:0000536,MP:0001697,MP:0004601,MP:0002875,MP:0011085,MP:0004017,MP:0002082,MP:0001399,MP:0001304,MP:0003827,MP:0006250,MP:0010985,MP:0002092,MP:0012235,MP:0004559,MP:0002700,MP:0011488,MP:0008511,MP:0000042,MP:0010982,MP:0004003,MP:0003161,MP:0004066,MP:0011386,MP:0004226,MP:0001289,MP:0002428,MP:0005551,MP:0011965,MP:0009743,MP:0000269,MP:0001147,MP:0003984,MP:0010256,MP:0011305,MP:0000597,MP:0020516,MP:0001333,MP:0005193,MP:0001364,MP:0011199,MP:0011100,MP:0011090,MP:0001322,MP:0003584,MP:0005221,MP:0001721,MP:0004380,MP:0001394,MP:0001293,MP:0001330,MP:0011783,MP:0011089,MP:0010755,MP:0001297,MP:0006241,MP:0003728,MP:0000550,MP:0001700,MP:0003864,MP:0011334,MP:0004517,MP:0000260,MP:0000037,MP:0012740,MP:0003052,MP:0010098,MP:0001286,MP:0004970,MP:0010418,MP:0004678,MP:0001923,MP:0003087,MP:0006108,MP:0005204,MP:0005592,MP:0011098,MP:0000534,MP:0006226,MP:0004221,MP:0000968,MP:0001288,MP:0008392,MP:0006323,MP:0003731,MP:0011101,MP:0010980,MP:0008393,MP:0011960,MP:0003604,MP:0002699,MP:0003720,MP:0002989,MP:0003162,MP:0000276,MP:0000516,MP:0002546,MP:0011426,MP:0003675,MP:0013293,MP:0003672,MP:0003345,MP:0006377,MP:0010252,MP:0009274,MP:0003446,MP:0011486,MP:0011108,MP:0005559,MP:0003232,MP:0008528,MP:0002697,MP:0001935,MP:0001672,MP:0010052,MP:0001718,MP:0013283,MP:0000474,MP:0001319
MGI:2685574	NA	MP:0011874,MP:0011252,MP:0002766,MP:0011649,MP:0003961,MP:0011110,MP:0010024,MP:0000702
MGI:2442208	NA	MP:0004024,MP:0008866,MP:0030944,MP:0030943
MGI:1916356	NA	MP:0008259,MP:0002059,MP:0010097,MP:0000691,MP:0002272,MP:0001325,MP:0001944,MP:0002092,MP:0000702
MGI:2443418	NA	MP:0000195,MP:0000183,MP:0005561
MGI:98935	NA	MP:0003070,MP:0001473,MP:0008515,MP:0003711,MP:0000913,MP:0008518,MP:0001262,MP:0001552,MP:0020870,MP:0011965,MP:0001454,MP:0000852,MP:0000414,MP:0000849,MP:0001469,MP:0003731,MP:0001415,MP:0004021,MP:0002864,MP:0001364,MP:0013146,MP:0002207,MP:0001004,MP:0001327,MP:0009289,MP:0005178,MP:0008512,MP:0005201,MP:0001399,MP:0001265,MP:0006069,MP:0002152,MP:0008450,MP:0004022,MP:0008852,MP:0009719,MP:0004924,MP:0005546,MP:0002792,MP:0010098,MP:0000689,MP:0001900,MP:0001325,MP:0005103
MGI:106036	NA	MP:0000063,MP:0005458,MP:0010124,MP:0005292
MGI:1931250	NA	MP:0005562,MP:0005011,MP:0008087,MP:0002436,MP:0008247,MP:0010750,MP:0008554,MP:0008578,MP:0010751,MP:0008075
MGI:1347346	NA	MP:0005289,MP:0001364,MP:0002309,MP:0014275,MP:0005585,MP:0001586,MP:0010896,MP:0010936,MP:0000187,MP:0020253,MP:0003544,MP:0010042,MP:0020316,MP:0004883,MP:0005164,MP:0010937,MP:0004001,MP:0001405
MGI:2444945	NA	MP:0005535,MP:0009237,MP:0003698,MP:0031352,MP:0004543,MP:0001849,MP:0005462,MP:0009647,MP:0004777,MP:0002660,MP:0008765,MP:0002686,MP:0014468,MP:0030978,MP:0031356,MP:0009280,MP:0014467,MP:0020451,MP:0009781,MP:0000359,MP:0009838,MP:0031410,MP:0001922,MP:0001785,MP:0001935,MP:0008898,MP:0011094,MP:0005597,MP:0009238
MGI:104692	NA	MP:0002073
MGI:1919364	NA	MP:0002161,MP:0001935,MP:0001297,MP:0009709,MP:0002092,MP:0003718
MGI:88295	NA	MP:0001402,MP:0005140,MP:0003489,MP:0005293,MP:0020421,MP:0009747,MP:0009453,MP:0010124,MP:0003488,MP:0000539,MP:0001417,MP:0000692,MP:0002206,MP:0001489,MP:0020420,MP:0013279,MP:0009142,MP:0000220,MP:0004145,MP:0000689,MP:0002968
MGI:1919017	NA	MP:0001402,MP:0002941,MP:0000599,MP:0012216,MP:0000603,MP:0009647,MP:0001925,MP:0002628,MP:0008898,MP:0000607,MP:0005343,MP:0002686,MP:0011971,MP:0009832,MP:0009838
MGI:96529	NA	MP:0005017,MP:0001805,MP:0004976,MP:0008186,MP:0008495,MP:0008498,MP:0004939,MP:0002403,MP:0008497,MP:0000694,MP:0002401
MGI:2671486	NA	MP:0005191
MGI:1096391	NA	MP:0003795,MP:0000745,MP:0003960,MP:0000186,MP:0008806,MP:0002169,MP:0005293,MP:0001447,MP:0001441,MP:0002966,MP:0003633,MP:0002804,MP:0013278,MP:0009142,MP:0004495,MP:0000220,MP:0004753,MP:0010067,MP:0005567,MP:0005574,MP:0000219,MP:0002910,MP:0005179,MP:0005419,MP:0005343,MP:0005016,MP:0010025,MP:0010053
MGI:2664357	NA	MP:0001304,MP:0001312,MP:0003179,MP:0001303,MP:0001322,MP:0001340,MP:0010123,MP:0001510
MGI:3036234	NA	MP:0001402,MP:0002757,MP:0011939,MP:0005455,MP:0001262,MP:0003492,MP:0006432,MP:0000440,MP:0001441,MP:0001432,MP:0000165,MP:0008840,MP:0011085,MP:0001265,MP:0010182,MP:0011940,MP:0003417,MP:0000137,MP:0008044,MP:0001404,MP:0009358,MP:0000947,MP:0008271,MP:0001994,MP:0003063,MP:0000914,MP:0002803,MP:0001363,MP:0001973,MP:0003863,MP:0002826,MP:0001431,MP:0030356,MP:0002968,MP:0031391
MGI:3772850	NA	MP:0001924,MP:0010261,MP:0001523,MP:0002980,MP:0001406,MP:0004143,MP:0001891
MGI:1916992	NA	MP:0000428,MP:0001785,MP:0011100,MP:0002080,MP:0001489
