type	phastCons
moderate	0.1497142457150857
moderate	0.13530235052529288
moderate	0.09674831318186661
moderate	0.1558034878604856
moderate	0.14608129747690585
moderate	0.09638822691621031
moderate	0.12997933735301778
moderate	0.12864754
moderate	0.0785700557966522
moderate	0.09902742293880387
moderate	0.06980478526379016
moderate	0.07254843464832235
moderate	0.08436043067208257
moderate	0.077459230170785
moderate	0.08537598117741291
moderate	0.08920632910119926
moderate	0.08944298
moderate	0.12376700515231853
moderate	0.10192861755802222
moderate	0.07319313046405582
moderate	0.10771001575283295
moderate	0.07954373799286435
moderate	0.08023074
moderate	0.08622489594424548
moderate	0.11639404652115998
moderate	0.11277997660070198
moderate	0.13075638512770255
