gene_name	DRC150
TMEFF2	0.00199455
TMEM100	0.00111488
TMEM101	0.00257727
TMEM104	0.00114235
TMEM105	0.00145114
TMEM106B	0.00228963
TMEM106C	0.00145138
TMEM108	0.0014282
TMEM114	0.00155578
TMEM117	0.00109376
TMEM120B	0.00153074
TMEM123	0.00138873
TMEM128	0.00258353
TMEM129	0.00335135
TMEM130	0.0014709
TMEM131	0.00141011
TMEM132B	0.00167143
TMEM132C	0.00208356
TMEM132D	0.00179503
TMEM132E	0.00126246
TMEM133	0.00110542
TMEM135	0.00185771
TMEM143	0.00179121
TMEM144	0.00195561
TMEM14B	0.000960577
TMEM150C	0.00190123
TMEM151A	0.00255228
TMEM151B	0.00138144
TMEM154	0.00161887
TMEM155	0.00222232
TMEM156	0.00565698
TMEM158	0.00249652
TMEM161B-AS1	0.00151062
TMEM163	0.0365508
TMEM165	0.00155873
TMEM17	0.00148739
TMEM171	0.00101655
TMEM176B	0.0029291
TMEM178A	0.00187803
TMEM178B	0.00147045
TMEM179	0.00118207
TMEM18	0.0021831
TMEM181	0.00195346
TMEM182	0.0019187
TMEM183A	0.00123014
TMEM184A	0.00259927
TMEM184B	0.00237742
TMEM189	0.00143495
TMEM189-UBE2V1	0.00143495
TMEM192	0.00162454
TMEM194B	0.00299414
TMEM196	0.00115103
TMEM198	0.00144228
TMEM198B	0.00183453
TMEM2	0.000950167
TMEM200A	0.00280558
TMEM200C	0.00109966
TMEM201	0.00224499
TMEM204	0.00132687
TMEM207	0.00105277
TMEM209	0.001188
TMEM211	0.000993098
TMEM212	0.00121753
TMEM213	0.00138108
TMEM217	0.00161813
TMEM218	0.00166186
TMEM222	0.00150244
TMEM229B	0.00261192
TMEM230	0.00107692
TMEM232	0.000942353
TMEM235	0.00142362
TMEM236	0.00252728
TMEM241	0.00154871
TMEM242	0.0008175
TMEM243	0.00125431
TMEM244	0.0018176
TMEM246	0.000747243
TMEM247	0.00178299
TMEM254	0.00270237
TMEM256-PLSCR3	0.00323399
TMEM256P1	0.00153771
TMEM258	0.00178973
TMEM259	0.00190559
TMEM26	0.00148936
TMEM260	0.00122779
TMEM261	0.00136036
TMEM37	0.00167001
TMEM38A	0.000900511
TMEM38B	0.00104832
TMEM40	0.00152466
TMEM41A	0.00213796
TMEM44	0.00180071
TMEM45A	0.00236655
TMEM51	0.000817423
TMEM53	0.00166102
TMEM55A	0.00197396
TMEM56	0.00207254
TMEM57	0.00231292
TMEM61	0.00230822
TMEM63A	0.00134272
TMEM63B	0.00179831
TMEM63C	0.00171225
TMEM67	0.00200095
TMEM68	0.00152993
TMEM71	0.000776819
TMEM72	0.00179509
TMEM72-AS1	0.00184167
TMEM74	0.00150298
TMEM74B	0.00116709
TMEM78	0.00134659
TMEM79	0.00181549
TMEM80	0.00110198
TMEM86A	0.00145425
TMEM87A	0.00106687
TMEM87B	0.00255651
TMEM8B	0.00175045
TMEM8C	0.0026806
TMEM9	0.00119283
TMEM92	0.00118359
TMEM95	0.00308318
TMEM97P2	0.001417
TMEM99	0.0013615
TMEM9B-AS1	0.00189794
TMF1	0.00188902
TMIGD1	0.00264004
TMIGD2	0.00122093
TMOD1	0.0015728
TMOD3	0.001597
TMPRSS11A	0.00148476
TMPRSS11D	0.0019695
TMPRSS11E	0.00137455
TMPRSS12	0.00257542
TMPRSS13	0.00164056
TMPRSS15	0.00187953
TMPRSS2	0.00176679
TMPRSS3	0.0021529
TMPRSS4	0.0019702
TMPRSS4-AS1	0.00186305
TMPRSS5	0.0012092
TMPRSS6	0.000802665
TMPRSS7	0.00227754
TMPRSS9	0.00130878
TMTC1	0.0020786
TMTC2	0.00149012
TMTC3	0.0018301
TMTC4	0.00101102
TMX1	0.00155883
TMX3	0.00140497
TMX4	0.00110815
TNC	0.00215616
TNFAIP2	0.00193051
TNFAIP6	0.00230068
TNFAIP8	0.00196884
TNFRSF10A	0.00117196
TNFRSF10B	0.00141703
TNFRSF10C	0.00118893
TNFRSF10D	0.00120143
TNFRSF11A	0.00227219
TNFRSF11B	0.00218829
TNFRSF13B	0.00218844
TNFRSF19	0.00162295
TNFRSF1A	0.00132557
TNFRSF1B	0.00175845
TNFRSF21	0.00112259
TNFRSF8	0.00315695
TNFRSF9	0.00162408
TNFSF10	0.00126674
TNFSF11	0.00188134
TNFSF13B	0.00143217
TNFSF14	0.002247
TNFSF15	0.000964636
TNFSF4	0.00116727
TNFSF8	0.00107641
TNFSF9	0.00174686
TNIK	0.0018264
TNIP1	0.00218418
TNIP2	0.00147558
TNIP3	0.00211547
TNK1	0.00319678
TNK2	0.000877853
TNKS	0.00215411
TNKS1BP1	0.00229514
TNN	0.00146879
TNNI1	0.00185763
TNNI2	0.00109965
TNNI3K	0.00187021
TNNT1	0.000855611
TNNT2	0.0020012
TNNT3	0.00105508
TNPO3	0.00109902
TNR	0.00219227
TNRC18	0.00161411
TNRC6A	0.00184648
TNRC6B	0.0010913
TNRC6C	0.000991805
TNS1	0.00214782
TNS3	0.00150861
TNS4	0.00128729
TNXA	0.0148354
TOB1	0.001559
TOB2	0.00133303
TOLLIP	0.00160395
TOM1	0.00203708
TOM1L1	0.00119566
TOM1L2	0.00239865
TOMM22P3	0.00172708
TOMM22P4	0.00192869
TOMM22P6	0.00233365
TOMM34	0.0014317
TOMM40L	0.00151401
TOMM5	0.00229922
TOMM7	0.00256231
TONSL	0.00156733
TOP1MT	0.00187046
TOP2A	0.00142357
TOP2B	0.000922953
TOP3A	0.00272824
TOP3B	0.00178921
TOP3BP1	0.00278867
TOPAZ1	0.00173168
TOPBP1	0.00148252
TOR1AIP2	0.00184473
TOX	0.00204016
TOX2	0.00186835
TOX3	0.00195471
TOX4P1	0.00174809
TP53	0.00366338
TP53AIP1	0.00134021
TP53BP1	0.00134845
TP53BP2	0.00327123
TP53I11	0.00161631
TP53INP1	0.00202186
TP53TG5	0.00202556
TP63	0.00187135
TP73	0.00266465
TPBG	0.00199275
TPCN1	0.00164383
TPCN2	0.00246662
TPD52	0.00170661
TPD52L1	0.00182187
TPD52L2	0.00272295
TPGS1	0.00100038
TPH2	0.00125199
TPI1P1	0.00199908
TPK1	0.00158573
TPM1	0.0017227
TPM3P2	0.00269001
TPM3P9	0.00168361
TPM4	0.000916043
TPO	0.00182051
TPP2	0.0017441
TPPP	0.00191274
TPPP2	0.00212135
TPR	0.00124591
TPRG1	0.00180748
TPRG1-AS1	0.00178713
TPRG1-AS2	0.0014223
TPRX1	0.00208395
TPRX1P1	0.0024283
TPRX2P	0.00204992
TPRXL	0.00187648
TPSB2	0.00157191
TPST1	0.00291434
TPST2	0.00133969
TPT1-AS1	0.00159644
TPT1P1	0.00168458
TPTE2	0.00137695
TPTE2P1	0.00218733
TPTE2P5	0.00248518
TPTE2P6	0.00228832
TPTEP1	0.00124819
TRA2A	0.00251956
TRA2B	0.001568
TRABD2A	0.00111781
TRABD2B	0.00190287
TRAC	0.00148901
TRAF1	0.00133684
TRAF2	0.00122045
TRAF3	0.00158163
TRAF3IP1	0.00200334
TRAF3IP2	0.00193387
TRAF3IP2-AS1	0.00193387
TRAF3IP3	0.00216851
TRAJ18	0.00147467
TRAJ36	0.00172384
TRAJ48	0.00174781
TRAJ52	0.00178886
TRAJ53	0.00181504
TRAK1	0.00118955
TRAM1L1	0.00225988
TRAM2	0.00160405
TRAM2-AS1	0.00136828
TRANK1	0.00184164
TRAP1	0.0010828
TRAPPC10	0.00199847
TRAPPC11	0.0021506
TRAPPC12	0.00120676
TRAPPC8	0.00206077
TRAPPC9	0.00200662
TRAT1	0.00229332
TRAV1-1	0.00197684
TRAV13-1	0.00241289
TRAV13-2	0.00225746
TRAV18	0.0020788
TRAV2	0.00221014
TRAV20	0.00166221
TRAV21	0.00168386
TRAV26-1	0.00176884
TRAV27	0.0016717
TRAV33	0.00158701
TRAV36DV7	0.00156347
TRAV37	0.00152098
TRAV38-1	0.00145018
TRAV38-2DV8	0.00137569
TRAV39	0.00141454
TRAV40	0.00143733
TRAV41	0.00168642
TRAV8-1	0.00228473
TRAV8-4	0.0023879
TRAV8-5	0.00232882
TRAV8-6	0.00212947
TRAV8-7	0.00182437
TRAV9-2	0.00224675
TRBV12-1	0.00131457
TRBV19	0.00131548
TRBV2	0.00174869
TRBV4-2	0.00144208
TRBV5-4	0.00131832
TRBV6-1	0.0016304
TRBV6-8	0.00130505
TRBVB	0.00137962
TRDMT1	0.00222809
TRDN	0.00217164
TRDV1	0.0017345
TREML3P	0.00152901
TREML5P	0.0015711
TRERF1	0.0021025
TRERNA1	0.00153237
TRGC1	0.00213382
TRGV10	0.00206151
TRH	0.00229532
TRHDE	0.00183148
TRIAP1P1	0.00285241
TRIB1	0.00179604
TRIB2	0.00107992
TRIB3	0.00186874
TRIL	0.00167228
TRIM14	0.00169617
TRIM15	0.00969819
TRIM16	0.00241558
TRIM16L	0.00297508
TRIM2	0.00153668
TRIM21	0.0013548
TRIM22	0.00146117
TRIM23	0.00214985
TRIM24	0.00127719
TRIM25	0.000892497
TRIM29	0.00259954
TRIM3	0.00111918
TRIM34	0.00173481
TRIM36	0.0029617
TRIM38	0.00657967
TRIM39	0.00904978
TRIM39-RPP21	0.00904978
TRIM41	0.00103935
TRIM42	0.00270595
TRIM44	0.00130793
TRIM45	0.00175954
TRIM47	0.00172804
TRIM48	0.00249954
TRIM5	0.00179288
TRIM52-AS1	0.00105275
TRIM55	0.00107364
TRIM58	0.00290096
TRIM6	0.0018124
TRIM6-TRIM34	0.00173481
TRIM60P16	0.00211397
TRIM62	0.00126845
TRIM67	0.00189811
TRIM69	0.00111131
TRIM71	0.00145979
TRIM72	0.00138498
TRIM9	0.00158815
TRIML1	0.00198161
TRIML2	0.00196135
TRIO	0.00102914
TRIOBP	0.00224737
TRIP10	0.00159854
TRIP11	0.00182358
TRIP12	0.00150874
TRIP13	0.00168531
TRIQK	0.00184811
TRIT1	0.00189901
TRMT1	0.00146277
TRMT11	0.000943546
TRMT112P1	0.0023688
TRMT112P4	0.000999815
TRMT12	0.00162979
TRMT44	0.00139408
TRNT1	0.0013649
TRPA1	0.00189071
TRPC2	0.00247882
TRPC3	0.00216302
TRPC4	0.00189497
TRPC6	0.00150682
TRPC7	0.00150931
TRPM1	0.0018127
TRPM2	0.00205512
TRPM3	0.00234118
TRPM4	0.00201398
TRPM5	0.000930337
TRPM6	0.00110717
TRPM7	0.0014738
TRPM8	0.00177903
TRPS1	0.0017306
TRPV1	0.000658072
TRPV2	0.00201842
TRPV3	0.000974683
TRPV4	0.00247353
TRPV5	0.00117498
TRRAP	0.00120636
TRUB1	0.00190123
TSC1	0.00229683
TSC2	0.00111571
TSC22D1	0.00127208
TSC22D2	0.00122704
TSEN15	0.00133365
TSEN15P1	0.00248763
TSEN15P3	0.00171328
TSEN2	0.00147851
TSEN2P1	0.00160995
TSEN34	0.00109042
TSG101	0.00123553
TSGA10	0.00212857
TSGA10IP	0.00251917
TSGA13	0.00123042
TSHR	0.00107307
TSHZ1	0.00154972
TSHZ2	0.00108953
TSHZ3	0.000829522
TSKS	0.00189505
TSKU	0.000890577
TSLP	0.00100399
TSN	0.00146014
TSNARE1	0.00167692
TSNAX-DISC1	0.00170573
TSPAN11	0.00130303
TSPAN13	0.00188064
TSPAN14	0.00218426
TSPAN15	0.00157792
TSPAN16	0.00242525
TSPAN17	0.0024425
TSPAN18	0.00177398
TSPAN2	0.00124429
TSPAN3	0.00182551
TSPAN32	0.000725516
TSPAN33	0.00103943
TSPAN4	0.00129079
TSPAN5	0.00190049
TSPAN8	0.00156835
TSPAN9	0.00217971
TSPEAR	0.00201153
TSPO	0.00170856
TSPYL5	0.0015949
TSRM	0.00161093
TSSC1	0.00139956
TSSC2	0.00171096
TSSK3	0.000905648
TSTA3	0.00299859
TTBK1	0.00184657
TTC12	0.00161044
TTC13	0.0021326
TTC17	0.00114582
TTC18	0.000989183
TTC22	0.00240084
TTC23	0.000934454
TTC23L	0.00173211
TTC26	0.00242669
TTC27	0.00170502
TTC28	0.00098021
TTC29	0.00194332
TTC3	0.00117326
TTC34	0.00164901
TTC37	0.00104202
TTC39A	0.00117493
TTC39B	0.00139755
TTC39C	0.00209303
TTC4	0.00250251
TTC40	0.00232885
TTC5	0.00239784
TTC6	0.00119105
TTC7A	0.00202299
TTC7B	0.00250567
TTC8	0.00105734
TTC9	0.00225689
TTF1	0.00135324
TTF2	0.00181585
TTI1	0.00143497
TTK	0.00265918
TTLL1	0.00175344
TTLL10	0.000977872
TTLL10-AS1	0.001099
TTLL11	0.00172037
TTLL11-IT1	0.00165736
TTLL13	0.00183392
TTLL2	0.00279638
TTLL5	0.00185255
TTLL6	0.00277997
TTLL7	0.00127464
TTLL8	0.00191414
TTLL9	0.00211445
TTN	0.00310253
TTN-AS1	0.00310253
TTPA	0.00205473
TTR	0.00202204
TTYH1	0.00103249
TTYH2	0.00142703
TTYH3	0.0022455
TUB	0.001501
TUBA1C	0.00234803
TUBA3FP	0.0019874
TUBA3GP	0.00204449
TUBA8	0.00290075
TUBB2A	0.00123792
TUBB2B	0.00125594
TUBB3P2	0.00190758
TUBB4A	0.00170533
TUBB4BP4	0.00312806
TUBB4BP5	0.00201184
TUBB4BP6	0.000806129
TUBB7P	0.00221053
TUBB8P6	0.001466
TUBBP11	0.0029561
TUBBP5	0.00183264
TUBBP6	0.00193495
TUBBP8	0.00116905
TUBBP9	0.00147396
TUBGCP2	0.00152166
TUBGCP3	0.00108845
TUBGCP5	0.000637993
TUBGCP6	0.00191233
TUFT1	0.00177319
TULP1	0.00243354
TULP2	0.00161629
TULP3	0.0017474
TULP4	0.00192618
TUSC1	0.00250116
TUSC3	0.00221381
TUSC5	0.0012579
TUSC7	0.00115569
TVP23A	0.00157354
TVP23C	0.00217417
TVP23C-CDRT4	0.00217417
TWF1	0.00114517
TWIST1	0.00119798
TWIST2	0.00232265
TWISTNB	0.00121248
TWSG1	0.00196457
TXK	0.0013024
TXLNB	0.00278333
TXN	0.00146975
TXNDC11	0.000898133
TXNDC16	0.00163719
TXNDC2	0.000730445
TXNDC5	0.00163687
TXNDC8	0.00179298
TXNL1	0.00108303
TXNL1P1	0.0015829
TXNL4A	0.000885313
TXNRD1	0.00126249
TXNRD2	0.00124633
TXNRD3	0.00122225
TXNRD3NB	0.00122225
TYK2	0.00172077
TYMS	0.00165993
TYR	0.00693424
TYRP1	0.00156086
TYSND1	0.00185884
TYW1	0.00281256
TYW1B	0.00279745
TYW3	0.00204547
TYW5	0.00133791
U1	0.00175624
U2AF2	0.00137476
U2SURP	0.00164836
U3	0.00277602
U6	0.00159306
U8	0.00239458
U91319.1	0.00204606
U95743.1	0.00204237
UACA	0.000881748
UAP1	0.00103448
UBA6	0.00195828
UBA6-AS1	0.0019695
UBAC1	0.00122975
UBAC2	0.0021431
UBAP2	0.00161566
UBASH3A	0.00236665
UBASH3B	0.00197542
UBBP1	0.0283751
UBBP3	0.00121194
UBBP5	0.00154751
UBC	0.00122075
UBE2CP1	0.00103002
UBE2D1	0.00214026
UBE2D2	0.00235376
UBE2D3P1	0.00263557
UBE2D3P4	0.00123141
UBE2E1	0.00198064
UBE2E2	0.00215747
UBE2E3	0.00164997
UBE2F	0.00159906
UBE2F-SCLY	0.00169958
UBE2FP2	0.00123117
UBE2G1	0.000959182
UBE2G2	0.00102334
UBE2H	0.00124453
UBE2I	0.00129217
UBE2J1	0.00238154
UBE2K	0.00267103
UBE2L3	0.00185013
UBE2L5P	0.00107038
UBE2O	0.00171947
UBE2Q2	0.00119424
UBE2QL1	0.00212206
UBE2U	0.00155949
UBE2V1	0.00142851
UBE2V1P10	0.00123056
UBE2V1P12	0.00139222
UBE2V1P4	0.00185426
UBE2V1P8	0.00148168
UBE2V2	0.000410289
UBE2V2P1	0.0016012
UBE2W	0.00191357
UBE2Z	0.00275572
UBE3A	0.00121243
UBE3AP2	0.00210207
UBE3C	0.00148718
UBE3D	0.00207386
UBE4A	0.00165587
UBE4B	0.0022456
UBIAD1	0.00163083
UBL3	0.00147918
UBL4B	0.00162866
UBL5P1	0.00178422
UBL5P3	0.00103293
UBN1	0.00171353
UBN2	0.00242622
UBOX5	0.00137765
UBOX5-AS1	0.00137765
UBQLN1	0.00148933
UBQLN3	0.00241558
UBQLN4P2	0.00159868
UBR1	0.00129988
UBR2	0.00122366
UBR3	0.0019297
UBR4	0.00207919
UBR5	0.00159484
UBR7	0.00168654
UBTD1	0.00167456
UBTD2	0.00139593
UBXN11	0.0027284
UBXN2B	0.0016964
UBXN7	0.00137349
UBXN7-AS1	0.00134267
UBXN8	0.00195239
UCA1	0.00150604
UCHL1	0.00177768
UCHL1-AS1	0.00180345
UCHL3	0.00174513
UCK1	0.00168991
UCK2	0.00125239
UCKL1	0.00269255
UCMA	0.00224256
UCN3	0.00235791
UCP2	0.0024391
UFC1	0.00147235
UFD1L	0.000994446
UFL1-AS1	0.00124902
UFM1	0.00167382
UFSP2	0.0018697
UGCG	0.0022113
UGDH	0.0028636
UGDH-AS1	0.00278324
UGGT1	0.00122078
UGGT2	0.00174715
UGT1A1	0.00232886
UGT1A10	0.00232886
UGT1A12P	0.00163259
UGT1A3	0.00232886
UGT1A4	0.00232886
UGT1A5	0.00232886
UGT1A6	0.00232886
UGT1A7	0.00232886
UGT1A9	0.00232886
UGT2A1	0.00151518
UGT2A2	0.00151518
UGT2A3	0.00193934
UGT2B15	0.00171587
UGT2B7	0.00198748
UGT3A1	0.00297631
UGT3A2	0.00300922
UGT8	0.00159906
UHMK1	0.000949099
UHRF1	0.00183871
UHRF2	0.00127372
UIMC1	0.00154065
ULBP1	0.00216441
ULBP2	0.00215019
ULBP3	0.00263898
ULK1	0.00224975
ULK2	0.00126595
ULK3	0.0023222
ULK4	0.00107113
UMOD	0.00286321
UMODL1	0.00179579
UNC13A	0.00121371
UNC13B	0.00178133
UNC13C	0.00170582
UNC45A	0.00219818
UNC45B	0.00145294
UNC5A	0.00175195
UNC5B	0.00139379
UNC5C	0.00182946
UNC5CL	0.00130655
UNC5D	0.00100132
UNC79	0.00177123
UNC80	0.00148704
UNC93A	0.00271442
UNC93B2	0.00148987
UNC93B5	0.00220447
UNC93B7	0.00103003
UNCX	0.001708
UNGP1	0.00130363
UNKL	0.00129467
UOX	0.00174294
UPB1	0.00137734
UPF1	0.00127607
UPF2	0.00212631
UPF3A	0.00170936
UPK1B	0.00209465
UPK2	0.00152512
UPK3A	0.0014333
UPK3B	0.00210237
UPP2	0.0026407
UQCRB	0.00188202
UQCRFS1	0.00197119
UQCRHP1	0.0160686
URAD	0.00121605
URB1	0.0013004
URB2	0.00136019
URGCP	0.0015861
URGCP-MRPS24	0.0015861
URI1	0.00084988
UROC1	0.00125182
USF1	0.00138755
USH1C	0.00161441
USH2A	0.00168882
USO1	0.00235498
USP1	0.00163394
USP10	0.0016347
USP12	0.00184127
USP13	0.00125496
USP14	0.00181368
USP17L2	0.00319169
USP18	0.00304169
USP2	0.00157897
USP2-AS1	0.00157703
USP20	0.00164753
USP22	0.00154597
USP24	0.00150213
USP25	0.00107525
USP28	0.00118893
USP29	0.00202785
USP30	0.00141978
USP31	0.00100425
USP32	0.000484142
USP34	0.00112767
USP35	0.0014131
USP38	0.00147934
USP40	0.00143888
USP41	0.00172777
USP42	0.00228733
USP43	0.00178514
USP44	0.00222799
USP46	0.000998763
USP47	0.00116345
USP48	0.00128148
USP49	0.00256117
USP50	0.00129186
USP6	0.00196961
USP6NL	0.00170163
USP7	0.000972306
USPL1	0.00111925
UST	0.0015328
UTF1	0.00204242
UTP15	0.00192116
UTP18	0.00159815
UTP20	0.00140894
UTP23	0.00222796
UTRN	0.00221641
UTS2	0.00163646
UTS2B	0.00225118
UVRAG	0.00112032
UVSSA	0.00178546
UXS1	0.001501
VAC14	0.00293066
VAMP8	0.00118562
VANGL1	0.00135083
VANGL2	0.000927839
VAPA	0.000715548
VAPB	0.000959021
VASH2	0.00165712
VASP	0.00135594
VAT1L	0.00104266
VAV1	0.00161231
VAV2	0.00190886
VAV3	0.00134627
VAV3-AS1	0.00164971
VAX1	0.00096455
VAX2	0.00194428
VCAM1	0.00136091
VCAN	0.00165568
VCAN-AS1	0.00165568
VCL	0.00148196
VDAC1	0.00152422
VDAC1P10	0.00160294
VDAC1P12	0.00253461
VDAC1P5	0.00192465
VDAC3P1	0.00175209
VDR	0.00180767
VEGFA	0.00148605
VEGFC	0.00134339
VENTX	0.00174892
VENTXP2	0.0012541
VENTXP4	0.00130462
VEPH1	0.0017645
VEZF1	0.000952047
VEZT	0.00204891
VGF	0.00206506
VGLL2	0.00191857
VGLL3	0.00136681
VGLL4	0.00147553
VIM	0.00234874
VIM-AS1	0.00232126
VIMP	0.00180506
VIP	0.00177456
VIPAS39	0.00186651
VIPR1	0.00147194
VIPR1-AS1	0.00147194
VIPR2	0.00332189
VIT	0.00259026
VLDLR	0.00153821
VMP1	0.00148002
VN1R2	0.00125008
VN1R65P	0.00105541
VN1R6P	0.00170063
VN1R90P	0.00257293
VN1R91P	0.00198087
VN1R92P	0.00191044
VN2R19P	0.00191897
VN2R1P	0.00213392
VN2R3P	0.00136341
VNN1	0.0015625
VNN2	0.00189882
VOPP1	0.00157993
VPREB1	0.00296403
VPREB3	0.00180538
VPS13A	0.00188184
VPS13A-AS1	0.00192703
VPS13B	0.0011893
VPS13C	0.00181242
VPS13D	0.000903074
VPS16	0.00101079
VPS25P1	0.00198457
VPS26A	0.00251445
VPS26B	0.00122679
VPS33A	0.00236345
VPS37A	0.000849589
VPS41	0.00211717
VPS45	0.00137884
VPS4B	0.00137051
VPS51	0.00187144
VPS53	0.00172542
VPS54	0.00150443
VPS8	0.00191071
VRK2	0.00227699
VRK3	0.00169586
VRTN	0.0026073
VSIG10	0.00126493
VSIG10L	0.00197609
VSIG8	0.00111611
VSTM1	0.00102542
VSTM2A	0.00167947
VSTM2B	0.00161514
VSTM2L	0.00148785
VSTM4	0.00214931
VSTM5	0.00193393
VSX1	0.00221574
VSX2	0.00273483
VTCN1	0.00196789
VTI1A	0.000973151
VTRNA2-1	0.00151437
VWA1	0.000938321
VWA2	0.00138138
VWA3B	0.00157586
VWA5A	0.00286071
VWA5B1	0.00205531
VWA8	0.0020848
VWC2	0.00190664
VWC2L	0.00155461
VWDE	0.00227674
VWF	0.00124621
VWFP1	0.00126163
WAC	0.00149666
WAPAL	0.00178824
WARS	0.00194992
WARS2P1	0.00108475
WASF2	0.00119932
WASF3	0.00152891
WASL	0.00111755
WBP11P1	0.00156776
WBP1LP1	0.0014108
WBP2NL	0.0014029
WBP2P1	0.00113607
WBSCR17	0.00163074
WBSCR22	0.00224095
WBSCR28	0.00133453
WDFY1	0.0024838
WDFY2	0.00166006
WDFY3	0.00125772
WDFY4	0.00194409
WDHD1	0.00154233
WDPCP	0.00159558
WDR11	0.0017457
WDR11-AS1	0.0017154
WDR12	0.00163145
WDR16	0.00160434
WDR17	0.00161054
WDR18	0.00192322
WDR19	0.00260417
WDR25	0.00188512
WDR27	0.00133165
WDR31	0.00158111
WDR33	0.00158249
WDR35	0.00194584
WDR36	0.00111826
WDR37	0.00208308
WDR38	0.00153766
WDR41	0.0025304
WDR43	0.00197021
WDR45B	0.000757958
WDR49	0.00153041
WDR5	0.00387029
WDR52	0.00146085
WDR53	0.00119961
WDR59	0.00176075
WDR60	0.00277974
WDR61	0.00214355
WDR62	0.00205421
WDR63	0.00170544
WDR64	0.000882096
WDR65	0.00240847
WDR66	0.00169438
WDR7	0.0013802
WDR70	0.00217606
WDR72	0.00190472
WDR78	0.0016422
WDR81	0.00103497
WDR86	0.00124518
WDR86-AS1	0.00119659
WDR88	0.00204134
WDR93	0.00150633
WDR95P	0.000901506
WDR96	0.0025085
WDSUB1	0.00125463
WDYHV1	0.00252396
WEE1	0.00139267
WFDC1	0.00150834
WFDC2	0.00264564
WFIKKN1	0.00225093
WFS1	0.00131752
WHAMMP3	0.00110502
WHSC1L1	0.00108156
WI2-1959D15.1	0.00185875
WI2-3658N16.1	0.00304166
WI2-81516E3.1	0.00279947
WI2-87327B8.1	0.00103966
WI2-925H4.1	0.00309802
WIPF1	0.00119884
WIPF2	0.00147178
WIPF3	0.00228938
WIPI1	0.00158091
WIPI2	0.00183394
WISP1	0.00117833
WISP2	0.00142388
WISP3	0.00245987
WIZ	0.00115193
WLS	0.00183299
WNK1	0.000777515
WNK2	0.00226624
WNT1	0.0023349
WNT10A	0.00171556
WNT11	0.00112637
WNT2	0.00159536
WNT2B	0.00191745
WNT3	0.00499784
WNT4	0.00137341
WNT5A	0.00164454
WNT5B	0.00164618
WNT7A	0.00196344
WNT7B	0.000262283
WNT9A	0.00173313
WNT9B	0.00387862
WRAP53	0.00353085
WRAP73	0.00265775
WRN	0.00147039
WRNIP1	0.000937915
WSB2	0.0011203
WSCD1	0.00134583
WSCD2	0.00135932
WT1	0.00165595
WT1-AS	0.00166461
WTAPP1	0.00194815
WTIP	0.00185555
WWC1	0.00195488
WWC2	0.00135726
WWOX	0.00250568
WWP1	0.00254955
WWP2	0.00207387
WWTR1	0.00128852
XAF1	0.00215131
XCL1	0.00134445
XCR1	0.00298812
XDH	0.0017352
XIRP1	0.0022011
XIRP2	0.00242503
XIRP2-AS1	0.00192991
XKR3	0.00141848
XKR4	0.00140776
XKR5	0.00140989
XKR6	0.00141184
XKR7	0.00214819
XKR9	0.00142647
XPC	0.0018759
XPNPEP1	0.00181134
XPNPEP3	0.00119532
XPO4	0.00150989
XPO6	0.00131498
XPO7	0.00147774
XPR1	0.00139018
XRCC2	0.00172993
XRCC4	0.00164752
XRCC5	0.00113718
XRCC6P1	0.00234823
XRN1	0.00140754
XRRA1	0.00156531
XX-C283C717.1	0.00215891
XXYLT1	0.00171893
XXbac-B135H6.15	0.00214457
XXbac-B444P24.10	0.00186186
XXbac-B444P24.14	0.00189524
XXbac-B444P24.8	0.00150148
XXbac-B461K10.4	0.00192959
XXbac-B476C20.17	0.00186178
XXbac-B476C20.9	0.00202645
XXbac-BPG13B8.10	0.0106848
XXbac-BPG181M17.5	0.00807736
XXbac-BPG248L24.13	0.0218011
XXbac-BPG254F23.6	0.00895974
XXbac-BPG299F13.16	0.0214416
XXbac-BPGBPG55C20.1	0.00267146
XXyac-YM21GA2.1	0.00211055
XXyac-YM21GA2.4	0.00227806
XXyac-YX60D10.1	0.00142398
XXyac-YX65C7_A.2	0.00153753
XXyac-YX65C7_A.3	0.00143412
XXyac-YX65C7_A.4	0.0013943
XYLB	0.00229417
XYLT1	0.00163924
XYLT2	0.00146421
YAP1	0.00146585
YAP1P1	0.0013549
YARS2	0.00294654
YBX1P1	0.00179737
YBX1P6	0.000947152
YBX1P9	0.00131506
YBX3	0.00146701
YEATS2	0.00243069
YEATS4	0.00189432
YES1	0.00156262
YIPF1	0.00156961
YIPF7	0.00175254
YLPM1	0.00185971
YME1L1	0.00263436
YOD1	0.00273584
YPEL1	0.00177376
YPEL2	0.00167393
YRDCP3	0.00147725
YTHDC1	0.0012532
YTHDC2	0.00146921
YWHAB	0.00144834
YWHAE	0.00109195
YWHAQ	0.00130842
YWHAQP9	0.00210345
YWHAZ	0.00117281
YWHAZP2	0.00147529
YWHAZP5	0.00224352
Y_RNA	0.00638972
Z83844.1	0.00212477
Z95114.5	0.00113738
Z95704.5	0.000703018
Z97055.1	0.0016666
Z97352.1	0.00144881
Z98049.1	0.00133851
ZACN	0.00168496
ZADH2	0.00123999
ZAR1L	0.00132271
ZBBX	0.00177418
ZBED1P1	0.00173078
ZBED3	0.00228737
ZBED3-AS1	0.00255894
ZBED4	0.00114375
ZBED5	0.00115982
ZBED5-AS1	0.00122783
ZBP1	0.000826873
ZBTB10	0.00160573
ZBTB14	0.000670089
ZBTB16	0.00200291
ZBTB17	0.00184276
ZBTB18	0.00172304
